tpr	epq	fpr	precision	score
0.01	0	0	1	6.54e-09
0.02	0	0	1	2.47e-07
0.03	0	0	1	2.89e-06
0.04	0.0001784	0.0001099	0.9999	1.99e-05
0.05	0.0005352	0.0002638	0.9997	9.02e-05
0.06	0.001427	0.000586	0.9994	0.000271
0.07	0.002141	0.0007533	0.9992	0.00065
0.08	0.002587	0.0007965	0.9992	0.0014
0.09	0.003746	0.001025	0.999	0.0026
0.1	0.00553	0.001361	0.9986	0.0043
0.11	0.009455	0.002114	0.9979	0.0069
0.12	0.01249	0.002559	0.9974	0.0103
0.13	0.01534	0.002901	0.9971	0.0151
0.14	0.01945	0.003412	0.9966	0.0212
0.15	0.02444	0.004001	0.996	0.0288
0.16	0.03211	0.004923	0.9951	0.0384
0.17	0.0405	0.005838	0.9942	0.0502
0.18	0.04977	0.006771	0.9932	0.0651
0.19	0.06048	0.007786	0.9922	0.0823
0.2	0.07403	0.009043	0.991	0.1032
0.21	0.08884	0.01032	0.9897	0.1275
0.22	0.1048	0.01161	0.9884	0.157
0.23	0.1283	0.01356	0.9864	0.1922
0.24	0.1557	0.01575	0.9843	0.2323
0.25	0.1864	0.01805	0.9819	0.2801
0.26	0.2243	0.02083	0.9792	0.3356
0.27	0.2703	0.02408	0.9759	0.4021
0.28	0.3242	0.02775	0.9722	0.478
0.29	0.3919	0.03224	0.9678	0.5695
0.3	0.4808	0.03801	0.962	0.675
0.31	0.5771	0.04388	0.9561	0.7922
0.32	0.6904	0.0505	0.9495	0.9284
0.33	0.8175	0.05756	0.9424	1.1
0.34	0.9789	0.06627	0.9337	1.3
0.35	1.166	0.0759	0.9241	1.5
0.36	1.388	0.08681	0.9132	1.7
0.37	1.648	0.09896	0.901	1.9
0.38	1.969	0.1132	0.8868	2.2
0.39	2.333	0.1285	0.8715	2.6
0.4	2.753	0.145	0.855	2.9
0.41	3.262	0.164	0.836	3.3
0.42	3.879	0.1854	0.8146	3.8
0.43	4.611	0.2091	0.7909	4.4
0.44	5.486	0.2351	0.7649	5
0.45	6.54	0.2638	0.7362	5.7
0.46	7.821	0.2953	0.7047	6.5
0.47	9.292	0.3277	0.6723	7.3
0.48	11.02	0.3614	0.6386	8.3
0.49	13.23	0.3997	0.6003	9.5
0.5	14.28	0.416	0.584	10
SEPQ0.1=0.2168 SEPQ1=0.3410 SEPQ10=0.4741 S1FP=0.3861 N1FP=175600 area=10.6
