tpr	epq	fpr	precision	score
0.01	0	0	1	0.8431
0.02	0.0007136	0.0003857	0.9996	0.796
0.03	0.002141	0.0007712	0.9992	0.7638
0.04	0.005887	0.001589	0.9984	0.7397
0.05	0.0107	0.00231	0.9977	0.7197
0.06	0.01784	0.003205	0.9968	0.703
0.07	0.02979	0.004582	0.9954	0.6878
0.08	0.04531	0.006089	0.9939	0.6739
0.09	0.06743	0.008039	0.992	0.6622
0.1	0.09598	0.01027	0.9897	0.6514
0.11	0.1308	0.01269	0.9873	0.6417
0.12	0.178	0.01579	0.9842	0.6327
0.13	0.2325	0.01897	0.981	0.6249
0.14	0.2865	0.02165	0.9783	0.6176
0.15	0.3491	0.02456	0.9754	0.6111
0.16	0.4378	0.02874	0.9713	0.605
0.17	0.5307	0.03266	0.9673	0.5996
0.18	0.6355	0.03678	0.9632	0.5946
0.19	0.7484	0.04086	0.9591	0.59
0.2	0.878	0.04533	0.9547	0.5857
0.21	1.024	0.05008	0.9499	0.5815
0.22	1.181	0.05489	0.9451	0.5777
0.23	1.358	0.06002	0.94	0.5738
0.24	1.538	0.06484	0.9352	0.5703
0.25	1.732	0.06972	0.9303	0.5668
0.26	1.945	0.07484	0.9252	0.5634
0.27	2.178	0.08025	0.9197	0.56
0.28	2.426	0.08568	0.9143	0.5569
0.29	2.689	0.09114	0.9089	0.5539
0.3	2.973	0.0968	0.9032	0.5509
0.31	3.301	0.1033	0.8967	0.5479
0.32	3.644	0.1096	0.8904	0.545
0.33	4.029	0.1166	0.8834	0.5421
0.34	4.422	0.1233	0.8767	0.5392
0.35	4.838	0.1301	0.8699	0.5364
0.36	5.283	0.137	0.863	0.5337
0.37	5.784	0.1446	0.8554	0.531
0.38	6.305	0.1522	0.8478	0.5283
0.39	6.872	0.1601	0.8399	0.5256
0.4	7.49	0.1684	0.8316	0.5229
0.41	8.136	0.1767	0.8233	0.5202
0.42	8.812	0.185	0.815	0.5176
0.43	9.559	0.1938	0.8062	0.5149
0.44	10.38	0.2032	0.7968	0.5123
0.45	11.23	0.2125	0.7875	0.5097
0.46	12.15	0.2222	0.7778	0.507
0.47	13.13	0.2321	0.7679	0.5043
0.48	14.18	0.2422	0.7578	0.5018
0.49	15.3	0.2524	0.7476	0.4991
0.5	16.53	0.2634	0.7366	0.4965
0.51	17.84	0.2745	0.7255	0.4938
0.52	19.26	0.2861	0.7139	0.4911
0.53	20.75	0.2975	0.7025	0.4884
0.54	22.4	0.3097	0.6903	0.4857
0.55	24.2	0.3224	0.6776	0.4829
0.56	26.06	0.3348	0.6652	0.4802
0.57	28.11	0.3479	0.6521	0.4775
0.58	30.35	0.3614	0.6386	0.4746
0.59	32.74	0.3751	0.6249	0.4718
0.6	35.34	0.3891	0.6109	0.4689
0.61	38.18	0.4037	0.5963	0.4661
0.62	41.19	0.4181	0.5819	0.4632
0.63	44.51	0.4332	0.5668	0.4602
0.64	48.06	0.4482	0.5518	0.4572
0.65	51.98	0.4638	0.5362	0.4542
0.66	56.2	0.4794	0.5206	0.4512
0.67	60.82	0.4954	0.5046	0.4481
0.68	65.82	0.5114	0.4886	0.445
0.69	71.45	0.5283	0.4717	0.4418
0.7	77.65	0.5454	0.4546	0.4386
0.71	84.25	0.5621	0.4379	0.4354
0.72	91.67	0.5793	0.4207	0.432
0.73	100.1	0.5973	0.4027	0.4286
0.74	109.4	0.6151	0.3849	0.4251
0.75	119.6	0.633	0.367	0.4216
0.76	131.1	0.6511	0.3489	0.418
0.77	143.9	0.669	0.331	0.4144
0.78	158.5	0.6873	0.3127	0.4106
0.79	175.1	0.7057	0.2943	0.4068
0.8	194.2	0.7242	0.2758	0.4028
0.81	215.8	0.7423	0.2577	0.3987
0.82	240.3	0.7602	0.2398	0.3946
0.83	269	0.7781	0.2219	0.3902
0.84	302.8	0.7959	0.2041	0.3856
0.85	341.7	0.813	0.187	0.381
0.86	388.5	0.8301	0.1699	0.376
0.87	442.5	0.8462	0.1538	0.371
0.88	510	0.8624	0.1376	0.3656
0.89	591.7	0.8779	0.1221	0.3598
0.9	692.5	0.8927	0.1073	0.3538
0.91	819.4	0.9069	0.09312	0.3473
0.92	988.7	0.9208	0.07922	0.3401
0.93	1205	0.9334	0.0666	0.3325
0.94	1504	0.9454	0.05462	0.3241
0.95	1943	0.9568	0.04324	0.3144
0.96	2606	0.9671	0.03294	0.303
0.97	3619	0.9758	0.02418	0.2898
0.98	5233	0.983	0.01702	0.2734
0.99	7670	0.9882	0.01179	0.2511
1	1.112e+04	0.9918	0.008248	0.04151
SEPQ0.1=0.1012 SEPQ1=0.2084 SEPQ10=0.4357 S1FP=0.3378 N1FP=350178 area=9.36
