tpr	epq	fpr	precision	score
0.01	0	0	1	2.308e-21
0.02	8.92e-05	0.0001099	0.9999	2.776e-17
0.03	0.0008028	0.0006592	0.9993	1.991e-14
0.04	0.002408	0.001482	0.9985	1.631e-12
0.05	0.005798	0.00285	0.9971	4.721e-11
0.06	0.01222	0.004996	0.995	6.794e-10
0.07	0.02364	0.008256	0.9917	5.578e-09
0.08	0.03934	0.01198	0.988	2.983e-08
0.09	0.05941	0.01601	0.984	1.08e-07
0.1	0.08465	0.02044	0.9796	3.181e-07
0.11	0.1148	0.02508	0.9749	7.972e-07
0.12	0.1482	0.02954	0.9705	1.76e-06
0.13	0.1891	0.03462	0.9654	3.495e-06
0.14	0.2353	0.03979	0.9602	6.428e-06
0.15	0.289	0.04534	0.9547	1.116e-05
0.16	0.3531	0.0516	0.9484	1.855e-05
0.17	0.4171	0.05703	0.943	2.967e-05
0.18	0.4933	0.06328	0.9367	4.635e-05
0.19	0.5798	0.06996	0.93	7.006e-05
0.2	0.6672	0.07599	0.924	0.0001035
0.21	0.7728	0.08318	0.9168	0.0001523
0.22	0.8795	0.08971	0.9103	0.0002167
0.23	1.006	0.09736	0.9026	0.0003089
0.24	1.147	0.1054	0.8946	0.0004376
0.25	1.303	0.1139	0.8861	0.0006074
0.26	1.479	0.123	0.877	0.0008331
0.27	1.672	0.1324	0.8676	0.00114
0.28	1.895	0.143	0.857	0.001544
0.29	2.147	0.1544	0.8456	0.002062
0.3	2.433	0.1666	0.8334	0.002719
0.31	2.759	0.1799	0.8201	0.003574
0.32	3.112	0.1934	0.8066	0.004627
0.33	3.521	0.2082	0.7918	0.005956
0.34	3.978	0.2239	0.7761	0.00764
0.35	4.493	0.2404	0.7596	0.009712
0.36	5.078	0.258	0.742	0.01222
0.37	5.743	0.2767	0.7233	0.01541
0.38	6.485	0.2961	0.7039	0.01921
0.39	7.293	0.3155	0.6845	0.02383
0.4	8.256	0.3372	0.6628	0.02972
0.41	9.321	0.3591	0.6409	0.03678
0.42	10.48	0.3809	0.6191	0.04518
0.43	11.82	0.4039	0.5961	0.05541
0.44	13.25	0.426	0.574	0.06751
0.45	14.87	0.449	0.551	0.0823
0.46	16.65	0.4715	0.5285	0.09969
0.47	18.66	0.4947	0.5053	0.1204
0.48	20.86	0.5172	0.4828	0.1451
0.49	23.27	0.5393	0.4607	0.1742
0.5	25.93	0.5612	0.4388	0.209
0.51	28.9	0.5828	0.4172	0.2505
0.52	32.24	0.6045	0.3955	0.3006
0.53	35.85	0.6251	0.3749	0.3601
0.54	39.81	0.6451	0.3549	0.4284
0.55	44.34	0.6652	0.3348	0.5135
0.56	49.2	0.6841	0.3159	0.6118
0.57	54.55	0.7023	0.2977	0.7277
0.58	60.68	0.7206	0.2794	0.8679
0.59	67.49	0.7382	0.2618	1.037
0.6	75.19	0.7555	0.2445	1.242
0.61	83.69	0.7718	0.2282	1.482
0.62	93.33	0.7877	0.2123	1.771
0.63	104.1	0.8029	0.1971	2.119
0.64	116.5	0.8177	0.1823	2.541
0.65	130.8	0.8323	0.1677	3.061
0.66	147.7	0.8465	0.1535	3.708
0.67	167.6	0.8605	0.1395	4.522
0.68	191	0.8738	0.1262	5.537
0.69	219.4	0.8868	0.1132	6.836
0.7	255.5	0.9	0.1	8.605
0.71	282.3	0.9079	0.0921	10
SEPQ0.1=0.1055 SEPQ1=0.2295 SEPQ10=0.4160 S1FP=0.3892 N1FP=177010 area=8.46
