tpr	epq	fpr	precision	score
0.01	0	0	1	0.8422
0.02	0.00107	0.001731	0.9983	0.7902
0.03	0.002141	0.002306	0.9977	0.7562
0.04	0.006779	0.005461	0.9945	0.7327
0.05	0.01177	0.007571	0.9924	0.7154
0.06	0.01802	0.009635	0.9904	0.7022
0.07	0.02765	0.01264	0.9874	0.69
0.08	0.03907	0.01557	0.9844	0.6796
0.09	0.05084	0.01797	0.982	0.6702
0.1	0.06779	0.02149	0.9785	0.6617
0.11	0.08848	0.0254	0.9746	0.6542
0.12	0.1089	0.02856	0.9714	0.647
0.13	0.1365	0.03289	0.9671	0.6405
0.14	0.1705	0.03797	0.962	0.6338
0.15	0.2114	0.04366	0.9563	0.6277
0.16	0.2526	0.04866	0.9513	0.622
0.17	0.294	0.05305	0.9469	0.6167
0.18	0.3416	0.05793	0.9421	0.6116
0.19	0.4127	0.06575	0.9343	0.6067
0.2	0.4852	0.07287	0.9271	0.6019
0.21	0.5758	0.08158	0.9184	0.5974
0.22	0.6728	0.09015	0.9099	0.5931
0.23	0.7766	0.09861	0.9014	0.589
0.24	0.9062	0.109	0.891	0.5849
0.25	1.043	0.1191	0.8809	0.5811
0.26	1.197	0.1298	0.8702	0.5773
0.27	1.369	0.1411	0.8589	0.5736
0.28	1.544	0.1516	0.8484	0.5702
0.29	1.745	0.1631	0.8369	0.5666
0.3	1.972	0.1755	0.8245	0.563
0.31	2.226	0.1887	0.8113	0.5595
0.32	2.487	0.2011	0.7989	0.5562
0.33	2.777	0.2142	0.7858	0.5529
0.34	3.121	0.2292	0.7708	0.5496
0.35	3.47	0.2431	0.7569	0.5464
0.36	3.886	0.2591	0.7409	0.5431
0.37	4.299	0.2735	0.7265	0.5401
0.38	4.744	0.288	0.712	0.537
0.39	5.24	0.3033	0.6967	0.534
0.4	5.773	0.3186	0.6814	0.531
0.41	6.346	0.334	0.666	0.5281
0.42	6.955	0.3492	0.6508	0.5252
0.43	7.657	0.3658	0.6342	0.5222
0.44	8.365	0.3811	0.6189	0.5194
0.45	9.116	0.3962	0.6038	0.5165
0.46	9.944	0.4119	0.5881	0.5136
0.47	10.93	0.4296	0.5704	0.5106
0.48	11.91	0.4456	0.5544	0.5077
0.49	13.01	0.4625	0.5375	0.5047
0.5	14.15	0.4784	0.5216	0.5018
0.51	15.44	0.4952	0.5048	0.4988
0.52	16.84	0.512	0.488	0.4958
0.53	18.32	0.5283	0.4717	0.4928
0.54	20	0.5455	0.4545	0.4897
0.55	21.78	0.562	0.438	0.4867
0.56	23.71	0.5784	0.4216	0.4837
0.57	25.78	0.5944	0.4056	0.4806
0.58	28.09	0.6108	0.3892	0.4775
0.59	30.62	0.627	0.373	0.4743
0.6	33.34	0.6429	0.3571	0.4712
0.61	36.35	0.6587	0.3413	0.4679
0.62	39.62	0.6743	0.3257	0.4646
0.63	43.25	0.6898	0.3102	0.4613
0.64	47.04	0.7042	0.2958	0.4581
0.65	51.31	0.7189	0.2811	0.4547
0.66	55.85	0.7327	0.2673	0.4514
0.67	60.99	0.7468	0.2532	0.448
0.68	66.44	0.7599	0.2401	0.4447
0.69	72.56	0.7731	0.2269	0.4412
0.7	79.44	0.7862	0.2138	0.4377
0.71	86.52	0.7979	0.2021	0.4343
0.72	94.93	0.8103	0.1897	0.4306
0.73	104.4	0.8225	0.1775	0.4269
0.74	115	0.8343	0.1657	0.4231
0.75	127.3	0.8461	0.1539	0.4192
0.76	140.6	0.857	0.143	0.4153
0.77	156	0.8678	0.1322	0.4112
0.78	173.4	0.8781	0.1219	0.4072
0.79	193.3	0.888	0.112	0.403
0.8	216.3	0.8976	0.1024	0.3986
0.81	242.6	0.9066	0.09342	0.3942
0.82	273.3	0.9152	0.08476	0.3896
0.83	311.3	0.924	0.07605	0.3846
0.84	354.4	0.9318	0.06818	0.3796
0.85	409.1	0.9397	0.06027	0.3741
0.86	473.3	0.9469	0.05311	0.3684
0.87	557.4	0.954	0.04596	0.3621
0.88	650.5	0.9599	0.04008	0.3562
0.89	774.2	0.9657	0.03427	0.3495
0.9	919.7	0.9707	0.02932	0.3428
0.91	1099	0.9751	0.02492	0.336
0.92	1321	0.979	0.02104	0.329
0.93	1616	0.9826	0.01745	0.3214
0.94	2009	0.9858	0.01424	0.3131
0.95	2532	0.9886	0.01145	0.3042
0.96	3275	0.991	0.008968	0.294
0.97	4304	0.9931	0.006908	0.2824
0.98	5750	0.9948	0.005233	0.2687
0.99	7684	0.996	0.003961	0.251
1	1.112e+04	0.9972	0.002769	0.04151
SEPQ0.1=0.1154 SEPQ1=0.2469 SEPQ10=0.4606 S1FP=1.0119 N1FP=350178 area=10.7
