tpr	epq	fpr	precision	score
0.01	0	0	1	2.309e-21
0.02	8.92e-05	0.0001099	0.9999	2.784e-17
0.03	0.0008028	0.0006592	0.9993	2.008e-14
0.04	0.002408	0.001482	0.9985	1.653e-12
0.05	0.005798	0.00285	0.9971	4.813e-11
0.06	0.01222	0.004996	0.995	7.006e-10
0.07	0.02373	0.008287	0.9917	5.9e-09
0.08	0.03907	0.0119	0.9881	3.173e-08
0.09	0.05753	0.01551	0.9845	1.161e-07
0.1	0.08117	0.01962	0.9804	3.489e-07
0.11	0.1089	0.02383	0.9762	8.821e-07
0.12	0.1407	0.02809	0.9719	1.938e-06
0.13	0.1767	0.03242	0.9676	3.865e-06
0.14	0.2177	0.03692	0.9631	7.214e-06
0.15	0.2675	0.04211	0.9579	1.265e-05
0.16	0.3201	0.04701	0.953	2.133e-05
0.17	0.3759	0.05169	0.9483	3.412e-05
0.18	0.4409	0.05695	0.9431	5.372e-05
0.19	0.5149	0.06262	0.9374	8.212e-05
0.2	0.59	0.06779	0.9322	0.0001229
0.21	0.68	0.07393	0.9261	0.0001811
0.22	0.7706	0.07948	0.9205	0.0002629
0.23	0.8868	0.0868	0.9132	0.0003784
0.24	1.013	0.09424	0.9058	0.0005402
0.25	1.154	0.1022	0.8978	0.0007568
0.26	1.308	0.1103	0.8897	0.001054
0.27	1.493	0.1199	0.8801	0.001459
0.28	1.697	0.13	0.87	0.001982
0.29	1.939	0.1415	0.8585	0.002671
0.3	2.219	0.1542	0.8458	0.003571
0.31	2.531	0.1675	0.8325	0.004705
0.32	2.899	0.1826	0.8174	0.006169
0.33	3.315	0.1985	0.8015	0.008072
0.34	3.785	0.2153	0.7847	0.01043
0.35	4.326	0.2335	0.7665	0.01337
0.36	4.943	0.2529	0.7471	0.01702
0.37	5.655	0.2737	0.7263	0.02158
0.38	6.476	0.2958	0.7042	0.02741
0.39	7.42	0.3193	0.6807	0.03458
0.4	8.433	0.342	0.658	0.04306
0.41	9.62	0.3665	0.6335	0.05364
0.42	10.94	0.3909	0.6091	0.06646
0.43	12.44	0.4163	0.5837	0.08239
0.44	14.07	0.4408	0.5592	0.101
0.45	15.96	0.4665	0.5335	0.1238
0.46	18.01	0.4912	0.5088	0.1509
0.47	20.31	0.5159	0.4841	0.1834
0.48	22.85	0.54	0.46	0.2223
0.49	25.71	0.564	0.436	0.2694
0.5	28.89	0.5875	0.4125	0.3264
0.51	32.46	0.6107	0.3893	0.3949
0.52	36.43	0.6333	0.3667	0.476
0.53	40.9	0.6554	0.3446	0.5752
0.54	45.73	0.6761	0.3239	0.6906
0.55	51.26	0.6968	0.3032	0.8313
0.56	57.54	0.717	0.283	1.002
0.57	64.57	0.7363	0.2637	1.208
0.58	72.66	0.7554	0.2446	1.459
0.59	81.71	0.7734	0.2266	1.758
0.6	92.05	0.7909	0.2091	2.124
0.61	103.8	0.8074	0.1926	2.562
0.62	117.2	0.8234	0.1766	3.094
0.63	133.5	0.8394	0.1606	3.773
0.64	152.4	0.8545	0.1455	4.606
0.65	175.2	0.8692	0.1308	5.663
0.66	203.8	0.8839	0.1161	7.061
0.67	239.6	0.8981	0.1019	8.919
0.68	259.5	0.9046	0.09537	10
SEPQ0.1=0.1068 SEPQ1=0.2391 SEPQ10=0.4131 S1FP=0.3832 N1FP=174276 area=8.46
