tpr	epq	fpr	precision	score
0.01	0.001784	0.004378	0.9956	95
0.02	0.003836	0.004705	0.9953	72
0.03	0.007671	0.006264	0.9937	60
0.04	0.01784	0.01087	0.9891	53
0.05	0.03996	0.01932	0.9807	48
0.06	0.1088	0.0428	0.9572	44
0.07	0.3009	0.0958	0.9042	41
0.08	0.7274	0.1831	0.8169	38
0.09	1.59	0.3034	0.6966	36
0.1	3.108	0.4338	0.5662	35
0.11	5.6	0.5565	0.4435	33
0.12	9.314	0.6567	0.3433	32
0.13	14.06	0.7273	0.2727	31
0.14	20.92	0.7865	0.2135	30
0.15	29.14	0.8273	0.1727	30
0.16	39.45	0.8587	0.1413	29
0.17	52.39	0.8837	0.1163	28
0.18	66.46	0.901	0.09899	28
0.19	84.09	0.916	0.08396	27
0.2	102.5	0.9267	0.07333	27
0.21	121.9	0.9347	0.06533	26
0.22	145.2	0.9421	0.05791	26
0.23	171	0.9483	0.05172	25
0.24	201.8	0.954	0.04602	25
0.25	232.1	0.9581	0.04187	25
0.26	261.5	0.9612	0.03878	25
0.27	302.8	0.9651	0.0349	24
0.28	338.5	0.9675	0.03247	24
0.29	380.5	0.97	0.02999	24
0.3	418.8	0.9718	0.02823	24
0.31	465.1	0.9737	0.02632	23
0.32	508.4	0.9751	0.0249	23
0.33	558.2	0.9766	0.02342	23
0.34	610.4	0.9779	0.0221	22
0.35	677.4	0.9795	0.02053	22
0.36	730.9	0.9804	0.01959	22
0.37	791	0.9814	0.01862	22
0.38	852	0.9822	0.01777	22
0.39	908.2	0.9829	0.01712	22
0.4	980.9	0.9837	0.01627	21
0.41	1052	0.9844	0.01557	21
0.42	1124	0.9851	0.01493	21
0.43	1203	0.9857	0.01429	21
0.44	1280	0.9862	0.01375	20
0.45	1384	0.987	0.01302	20
0.46	1465	0.9874	0.01257	20
0.47	1550	0.9878	0.01215	20
0.48	1648	0.9883	0.01168	20
0.49	1739	0.9887	0.0113	20
0.5	1825	0.989	0.01099	20
0.51	1930	0.9894	0.01061	19
0.52	2059	0.9899	0.01014	19
0.53	2162	0.9902	0.009848	19
0.54	2262	0.9904	0.009589	19
0.55	2392	0.9908	0.009239	19
0.56	2512	0.991	0.008961	19
0.57	2630	0.9913	0.008715	19
0.58	2744	0.9915	0.008502	18
0.59	2898	0.9918	0.00819	18
0.6	3027	0.992	0.007977	18
0.61	3191	0.9923	0.007694	18
0.62	3332	0.9925	0.007491	18
0.63	3498	0.9927	0.007253	17
0.64	3667	0.993	0.00703	17
0.65	3819	0.9931	0.006857	17
0.66	3994	0.9933	0.006658	17
0.67	4181	0.9935	0.006458	17
0.68	4356	0.9937	0.006293	17
0.69	4510	0.9938	0.006167	17
0.7	4717	0.994	0.005983	16
0.71	4892	0.9941	0.005853	16
0.72	5085	0.9943	0.005711	16
0.73	5296	0.9944	0.005561	16
0.74	5497	0.9946	0.005431	16
0.75	5671	0.9947	0.005336	16
0.76	5867	0.9948	0.005228	15
0.77	6068	0.9949	0.005121	15
0.78	6258	0.995	0.00503	15
0.79	6442	0.995	0.00495	14
0.8	6613	0.9951	0.004883	14
0.81	6786	0.9952	0.004818	14
0.82	6960	0.9952	0.004755	10
SEPQ0.1=0.0593 SEPQ1=0.0841 SEPQ10=0.1217 S1FP=0.0842 N1FP=38298 area=0.72
