tpr	epq	fpr	precision	score
0.01	0	0	1	2.065e-16
0.02	0.000892	0.0004821	0.9995	1.131e-11
0.03	0.007047	0.002534	0.9975	3.888e-09
0.04	0.02078	0.005588	0.9944	1.095e-07
0.05	0.04085	0.00876	0.9912	9.262e-07
0.06	0.05994	0.01069	0.9893	4.127e-06
0.07	0.07814	0.01193	0.9881	1.299e-05
0.08	0.0991	0.01322	0.9868	3.312e-05
0.09	0.1235	0.01462	0.9854	7.32e-05
0.1	0.1557	0.01657	0.9834	0.000149
0.11	0.1928	0.0186	0.9814	0.0002772
0.12	0.2424	0.02138	0.9786	0.0004904
0.13	0.3131	0.02539	0.9746	0.0008169
0.14	0.4024	0.03015	0.9699	0.001304
0.15	0.5328	0.037	0.963	0.002001
0.16	0.6961	0.04494	0.9551	0.002931
0.17	0.9042	0.0544	0.9456	0.004162
0.18	1.169	0.06562	0.9344	0.005743
0.19	1.482	0.07781	0.9222	0.00775
0.2	1.871	0.09187	0.9081	0.01024
0.21	2.329	0.1071	0.8929	0.01325
0.22	2.865	0.1234	0.8766	0.01685
0.23	3.474	0.1404	0.8596	0.02112
0.24	4.186	0.1587	0.8413	0.02619
0.25	5.019	0.1784	0.8216	0.03225
0.26	5.927	0.1978	0.8022	0.03908
0.27	6.96	0.218	0.782	0.04708
0.28	8.087	0.238	0.762	0.05607
0.29	9.313	0.2578	0.7422	0.06629
0.3	10.68	0.278	0.722	0.078
0.31	12.1	0.2969	0.7031	0.09066
0.32	13.73	0.3169	0.6831	0.1053
0.33	15.49	0.3367	0.6633	0.1214
0.34	17.34	0.3555	0.6445	0.1391
0.35	19.39	0.3747	0.6253	0.1589
0.36	21.58	0.3933	0.6067	0.181
0.37	23.97	0.412	0.588	0.2058
0.38	26.49	0.4299	0.5701	0.2325
0.39	29.29	0.4482	0.5518	0.2627
0.4	32.25	0.4658	0.5342	0.2958
0.41	35.39	0.4828	0.5172	0.332
0.42	38.78	0.4997	0.5003	0.3718
0.43	42.47	0.5165	0.4835	0.4155
0.44	46.47	0.5332	0.4668	0.4643
0.45	50.77	0.5496	0.4504	0.5185
0.46	55.29	0.5652	0.4348	0.5764
0.47	60.12	0.5805	0.4195	0.6405
0.48	65.21	0.595	0.405	0.7096
0.49	70.7	0.6095	0.3905	0.7856
0.5	76.69	0.6239	0.3761	0.8695
0.51	83.05	0.6379	0.3621	0.9618
0.52	89.84	0.6514	0.3486	1.062
0.53	97.23	0.6649	0.3351	1.173
0.54	105.2	0.6781	0.3219	1.295
0.55	113.9	0.6913	0.3087	1.43
0.56	123.2	0.7041	0.2959	1.578
0.57	133.1	0.7164	0.2836	1.737
0.58	144	0.7287	0.2713	1.916
0.59	155.5	0.7403	0.2597	2.109
0.6	168.2	0.752	0.248	2.325
0.61	182.1	0.7636	0.2364	2.564
0.62	197.1	0.7747	0.2253	2.825
0.63	213.5	0.7857	0.2143	3.114
0.64	231.8	0.7966	0.2034	3.44
0.65	251.7	0.8073	0.1927	3.802
0.66	273.9	0.8178	0.1822	4.206
0.67	297.8	0.8278	0.1722	4.645
0.68	324.4	0.8377	0.1623	5.138
0.69	353.4	0.8471	0.1529	5.675
0.7	386.6	0.8566	0.1434	6.296
0.71	423.5	0.8658	0.1342	6.986
0.72	464.9	0.8747	0.1253	7.767
0.73	512.9	0.8837	0.1163	8.67
0.74	568	0.8925	0.1075	9.709
0.75	632.1	0.9011	0.09886	10.91
0.76	703.8	0.9092	0.09078	12.25
0.77	788.4	0.9172	0.08282	13.84
0.78	890.2	0.9251	0.07494	15.73
0.79	1012	0.9327	0.06733	17.98
0.8	1160	0.9401	0.05994	20.71
0.81	1341	0.9471	0.05291	24.02
0.82	1564	0.9538	0.04624	28.09
0.83	1850	0.9602	0.03982	33.32
0.84	2228	0.9663	0.03368	40.27
0.85	2736	0.9721	0.02792	49.8
0.86	3422	0.9773	0.02271	63.54
0.87	4341	0.9818	0.01819	87.21
0.88	5124	0.9844	0.0156	103
SEPQ0.1=0.0803 SEPQ1=0.1739 SEPQ10=0.2952 S1FP=0.2342 N1FP=242785 area=4.29
