tpr	epq	fpr	precision	score
0.01	0.02069	0.02189	0.9781	5911
0.02	0.2229	0.1076	0.8924	4781
0.03	0.9669	0.2585	0.7415	4048
0.04	2.76	0.4273	0.5727	3596
0.05	5.444	0.5408	0.4592	3342
0.06	8.667	0.6097	0.3903	3178
0.07	12.45	0.658	0.342	3056
0.08	16.68	0.6928	0.3072	2959
0.09	21.34	0.7195	0.2805	2878
0.1	26.36	0.7403	0.2597	2809
0.11	32.02	0.759	0.241	2746
0.12	38.3	0.7754	0.2246	2689
0.13	45.43	0.7908	0.2092	2634
0.14	53.14	0.8041	0.1959	2583
0.15	62.02	0.8172	0.1828	2533
0.16	71.49	0.8285	0.1715	2486
0.17	82.09	0.8393	0.1607	2441
0.18	93.96	0.8495	0.1505	2397
0.19	106.9	0.8589	0.1411	2354
0.2	120.7	0.8671	0.1329	2314
0.21	136	0.8751	0.1249	2274
0.22	153.5	0.883	0.117	2233
0.23	172.3	0.8901	0.1099	2194
0.24	193.1	0.8969	0.1031	2155
0.25	215.7	0.9032	0.09679	2117
0.26	240.7	0.9092	0.09081	2079
0.27	267.6	0.9147	0.08532	2042
0.28	297.4	0.9199	0.08008	2005
0.29	328.1	0.9245	0.07554	1971
0.3	361.8	0.9288	0.07121	1936
0.31	397.3	0.9327	0.06728	1903
0.32	434.3	0.9362	0.06377	1871
0.33	473.8	0.9395	0.0605	1840
0.34	514.4	0.9424	0.05759	1810
0.35	557.3	0.9451	0.05488	1781
0.36	601.2	0.9475	0.05246	1754
0.37	647.1	0.9498	0.05021	1727
0.38	694.7	0.9519	0.04814	1701
0.39	743.3	0.9537	0.04626	1676
0.4	794.3	0.9555	0.04449	1651
0.41	845.7	0.9571	0.0429	1628
0.42	898.1	0.9586	0.04145	1606
0.43	952.3	0.9599	0.04007	1584
0.44	1007	0.9612	0.03882	1563
0.45	1063	0.9623	0.03768	1543
0.46	1120	0.9634	0.03658	1523
0.47	1179	0.9644	0.03555	1503
0.48	1238	0.9654	0.0346	1484
0.49	1300	0.9663	0.03368	1466
0.5	1363	0.9672	0.03281	1448
0.51	1427	0.968	0.03198	1430
0.52	1494	0.9688	0.03117	1412
0.53	1563	0.9696	0.0304	1394
0.54	1632	0.9703	0.02969	1377
0.55	1703	0.971	0.02899	1360
0.56	1778	0.9717	0.02829	1343
0.57	1855	0.9724	0.02763	1326
0.58	1933	0.973	0.02699	1310
0.59	2015	0.9736	0.02635	1293
0.6	2101	0.9743	0.02573	1276
0.61	2190	0.9749	0.0251	1259
0.62	2282	0.9755	0.02451	1242
0.63	2378	0.9761	0.0239	1225
0.64	2478	0.9767	0.02332	1208
0.65	2580	0.9772	0.02277	1191
0.66	2689	0.9778	0.02219	1174
0.67	2799	0.9784	0.02165	1157
0.68	2917	0.9789	0.0211	1139
0.69	3041	0.9795	0.02055	1121
0.7	3169	0.98	0.02002	1104
0.71	3300	0.9805	0.0195	1086
0.72	3438	0.981	0.019	1068
0.73	3582	0.9815	0.0185	1050
0.74	3727	0.982	0.01803	1032
0.75	3879	0.9824	0.01756	1015
0.76	4040	0.9829	0.0171	996
0.77	4203	0.9833	0.01666	978
0.78	4368	0.9838	0.01624	960
0.79	4538	0.9842	0.01584	942
0.8	4711	0.9845	0.01546	924
0.81	4890	0.9849	0.01508	906
0.82	5076	0.9853	0.01472	887
0.83	5263	0.9856	0.01437	869
0.84	5462	0.986	0.01402	850
0.85	5664	0.9863	0.01369	831
0.86	5867	0.9866	0.01337	812
0.87	6083	0.9869	0.01305	792
0.88	6308	0.9873	0.01273	771
0.89	6540	0.9876	0.01243	750
0.9	6785	0.9879	0.01212	727
0.91	7038	0.9882	0.01181	704
0.92	7311	0.9885	0.0115	679
0.93	7601	0.9888	0.01119	652
0.94	7917	0.9891	0.01086	622
0.95	8275	0.9895	0.0105	588
0.96	8676	0.9899	0.01013	549
0.97	9143	0.9903	0.009714	502
0.98	9681	0.9907	0.009273	444
0.99	1.035e+04	0.9912	0.008767	357
1	1.111e+04	0.9918	0.008215	50
SEPQ0.1=0.0158 SEPQ1=0.0303 SEPQ10=0.0637 S1FP=0.1022 N1FP=105911 area=0.21
